Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_2,binary_simple,gpt_4o,Original,Neuroticism,Moody,-0.9921865022570453,0.9921865022570453,0.9959801513230132,0,6.847309802754324,0.9781871146791892,7,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Neuroticism,Temperamental,-0.9951739847450102,0.9951739847450102,0.9959801513230132,0,6.847309802754324,0.9781871146791892,7,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Neuroticism,Touchy,-0.9958379862840446,0.9958379862840446,0.9959801513230132,0,6.847309802754324,0.9781871146791892,7,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Neuroticism,Relaxed,-0.9827183506665452,0.9827183506665452,0.9959801513230132,0,6.847309802754324,0.9781871146791892,7,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Neuroticism,Unenvious,-0.9799676065674767,0.9799676065674767,0.9959801513230132,0,6.847309802754324,0.9781871146791892,7,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Openness,Complex,-0.9448235029595987,0.9448235029595987,0.9846806397665995,0,7.12892726980386,0.8911159087254825,8,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Openness,Creative,-0.9719549409516848,0.9719549409516848,0.9846806397665995,0,7.12892726980386,0.8911159087254825,8,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Openness,Deep,-0.9179960909612718,0.9179960909612718,0.9846806397665995,0,7.12892726980386,0.8911159087254825,8,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Openness,Imaginative,-0.9833349880344332,0.9833349880344332,0.9846806397665995,0,7.12892726980386,0.8911159087254825,8,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Openness,Intellectual,-0.9479495858904722,0.9479495858904722,0.9846806397665995,0,7.12892726980386,0.8911159087254825,8,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Openness,Philosophical,-0.9474111743250997,0.9474111743250997,0.9846806397665995,0,7.12892726980386,0.8911159087254825,8,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Openness,Uncreative,-0.9258182797381496,0.9258182797381496,0.9846806397665995,0,7.12892726980386,0.8911159087254825,8,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
STUDY_2,binary_simple,gpt_4o,Original,Openness,Unintellectual,-0.9102412050563722,0.9102412050563722,0.9846806397665995,0,7.12892726980386,0.8911159087254825,8,438,0,0,0,0,study_2_binary_simple_results_bfi_to_minimarker_binary_gpt_4o_temp1_0
