Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Conscientiousness,Efficient,-0.9579820373655772,0.9579820373655772,0.8953222611610542,0,4.2408448356762465,0.5301056044595308,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Conscientiousness,Organized,-0.877692450442003,0.877692450442003,0.8953222611610542,0,4.2408448356762465,0.5301056044595308,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Conscientiousness,Practical,-0.9410664083337263,0.9410664083337263,0.8953222611610542,0,4.2408448356762465,0.5301056044595308,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Conscientiousness,Systematic,-0.9563248692661652,0.9563248692661652,0.8953222611610542,0,4.2408448356762465,0.5301056044595308,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Conscientiousness,Careless,-0.09135967193960155,0.09135967193960155,0.8953222611610542,0,4.2408448356762465,0.5301056044595308,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Conscientiousness,Disorganized,-0.460082605532736,0.460082605532736,0.8953222611610542,0,4.2408448356762465,0.5301056044595308,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Conscientiousness,Inefficient,-0.5420343014310085,0.5420343014310085,0.8953222611610542,0,4.2408448356762465,0.5301056044595308,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Conscientiousness,Sloppy,-0.48865549851471424,0.48865549851471424,0.8953222611610542,0,4.2408448356762465,0.5301056044595308,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Neuroticism,Envious,0.28234677570126115,0.28234677570126115,0.8249586203287389,0,2.9684478211564387,0.37105597764455484,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Neuroticism,Fretful,0.626955534122793,0.626955534122793,0.8249586203287389,0,2.9684478211564387,0.37105597764455484,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Neuroticism,Jealous,0.3031940655726484,0.3031940655726484,0.8249586203287389,0,2.9684478211564387,0.37105597764455484,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Neuroticism,Moody,0.9560884769212042,0.9560884769212042,0.8249586203287389,0,2.9684478211564387,0.37105597764455484,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Neuroticism,Temperamental,0.9497120810484976,0.9497120810484976,0.8249586203287389,0,2.9684478211564387,0.37105597764455484,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Neuroticism,Touchy,0.6848900085159395,0.6848900085159395,0.8249586203287389,0,2.9684478211564387,0.37105597764455484,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Neuroticism,Relaxed,0.3359258619947271,0.3359258619947271,0.8249586203287389,0,2.9684478211564387,0.37105597764455484,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Neuroticism,Unenvious,0.0758255572286265,0.0758255572286265,0.8249586203287389,0,2.9684478211564387,0.37105597764455484,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Openness,Complex,-0.7240872713451699,0.7240872713451699,0.8890505649269467,0,4.286424032400123,0.5358030040500154,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Openness,Creative,-0.8988820430677588,0.8988820430677588,0.8890505649269467,0,4.286424032400123,0.5358030040500154,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Openness,Deep,-0.7232484786840396,0.7232484786840396,0.8890505649269467,0,4.286424032400123,0.5358030040500154,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Openness,Imaginative,-0.9233692866184535,0.9233692866184535,0.8890505649269467,0,4.286424032400123,0.5358030040500154,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Openness,Intellectual,-0.8654988780338856,0.8654988780338856,0.8890505649269467,0,4.286424032400123,0.5358030040500154,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Openness,Philosophical,-0.8390920488423704,0.8390920488423704,0.8890505649269467,0,4.286424032400123,0.5358030040500154,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Openness,Uncreative,-0.24907931628469263,0.24907931628469263,0.8890505649269467,0,4.286424032400123,0.5358030040500154,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
STUDY_3,binary_simple,gpt_3.5_turbo,Original,Openness,Unintellectual,-0.25145426428688705,0.25145426428688705,0.8890505649269467,0,4.286424032400123,0.5358030040500154,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_openai_gpt_3.5_turbo_0125_temp1
