Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,binary_elaborated,deepseek_v3,Original,Agreeableness,Sympathetic,-0.73534358116282,0.73534358116282,0.9629196728314338,0,5.7560948020699145,0.7195118502587393,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Agreeableness,Warm,-0.5962488290840192,0.5962488290840192,0.9629196728314338,0,5.7560948020699145,0.7195118502587393,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Agreeableness,Cold,-0.9896630022487247,0.9896630022487247,0.9629196728314338,0,5.7560948020699145,0.7195118502587393,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Agreeableness,Harsh,-0.9346756002421168,0.9346756002421168,0.9629196728314338,0,5.7560948020699145,0.7195118502587393,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Agreeableness,Rude,-0.9869471436405365,0.9869471436405365,0.9629196728314338,0,5.7560948020699145,0.7195118502587393,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Agreeableness,Unsympathetic,-0.975333578200626,0.975333578200626,0.9629196728314338,0,5.7560948020699145,0.7195118502587393,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Conscientiousness,Efficient,-0.9669879068894378,0.9669879068894378,0.9820494678625128,0,7.132943194996487,0.8916178993745609,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Conscientiousness,Organized,-0.978332436172311,0.978332436172311,0.9820494678625128,0,7.132943194996487,0.8916178993745609,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Conscientiousness,Practical,-0.6669064681558177,0.6669064681558177,0.9820494678625128,0,7.132943194996487,0.8916178993745609,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Conscientiousness,Systematic,-0.9724682234338815,0.9724682234338815,0.9820494678625128,0,7.132943194996487,0.8916178993745609,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Conscientiousness,Careless,-0.9859900715649424,0.9859900715649424,0.9820494678625128,0,7.132943194996487,0.8916178993745609,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Conscientiousness,Disorganized,-0.9881471085395431,0.9881471085395431,0.9820494678625128,0,7.132943194996487,0.8916178993745609,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Conscientiousness,Inefficient,-0.9768777668342348,0.9768777668342348,0.9820494678625128,0,7.132943194996487,0.8916178993745609,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Conscientiousness,Sloppy,-0.9733361411803038,0.9733361411803038,0.9820494678625128,0,7.132943194996487,0.8916178993745609,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Neuroticism,Envious,-0.9060963781044428,0.9060963781044428,0.9818981572927015,0,7.240953036052992,0.905119129506624,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Neuroticism,Fretful,-0.993154495854822,0.993154495854822,0.9818981572927015,0,7.240953036052992,0.905119129506624,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Neuroticism,Jealous,-0.9041413595801896,0.9041413595801896,0.9818981572927015,0,7.240953036052992,0.905119129506624,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Neuroticism,Moody,-0.9951325488949235,0.9951325488949235,0.9818981572927015,0,7.240953036052992,0.905119129506624,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Neuroticism,Temperamental,-0.990185940584334,0.990185940584334,0.9818981572927015,0,7.240953036052992,0.905119129506624,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Neuroticism,Touchy,-0.980871826708424,0.980871826708424,0.9818981572927015,0,7.240953036052992,0.905119129506624,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Neuroticism,Relaxed,-0.9460349373217596,0.9460349373217596,0.9818981572927015,0,7.240953036052992,0.905119129506624,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Neuroticism,Unenvious,-0.8878436287061743,0.8878436287061743,0.9818981572927015,0,7.240953036052992,0.905119129506624,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Openness,Complex,-0.9122639135523531,0.9122639135523531,0.9794462459977181,0,6.820109684969081,0.8525137106211351,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Openness,Creative,-0.9868777335351978,0.9868777335351978,0.9794462459977181,0,6.820109684969081,0.8525137106211351,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Openness,Deep,-0.9532869211712408,0.9532869211712408,0.9794462459977181,0,6.820109684969081,0.8525137106211351,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Openness,Imaginative,-0.9919020222745079,0.9919020222745079,0.9794462459977181,0,6.820109684969081,0.8525137106211351,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Openness,Intellectual,-0.9394362164597363,0.9394362164597363,0.9794462459977181,0,6.820109684969081,0.8525137106211351,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Openness,Philosophical,-0.950251616278596,0.950251616278596,0.9794462459977181,0,6.820109684969081,0.8525137106211351,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Openness,Uncreative,-0.8325619978046257,0.8325619978046257,0.9794462459977181,0,6.820109684969081,0.8525137106211351,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
STUDY_3,binary_elaborated,deepseek_v3,Original,Openness,Unintellectual,-0.8016563983144881,0.8016563983144881,0.9794462459977181,0,6.820109684969081,0.8525137106211351,8,200,0,0,0,0,study_3_binary_elaborated_results_bfi_to_minimarker_binary_deepseek_temp1
