Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Conscientiousness,Efficient,-0.9580972983125848,0.9580972983125848,0.9803247013792121,0,7.062140464761536,0.882767558095192,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Conscientiousness,Organized,-0.9529680811423411,0.9529680811423411,0.9803247013792121,0,7.062140464761536,0.882767558095192,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Conscientiousness,Practical,-0.6852510103344195,0.6852510103344195,0.9803247013792121,0,7.062140464761536,0.882767558095192,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Conscientiousness,Systematic,-0.93598117722736,0.93598117722736,0.9803247013792121,0,7.062140464761536,0.882767558095192,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Conscientiousness,Careless,-0.9582993630662391,0.9582993630662391,0.9803247013792121,0,7.062140464761536,0.882767558095192,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Conscientiousness,Disorganized,-0.9986499939763389,0.9986499939763389,0.9803247013792121,0,7.062140464761536,0.882767558095192,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Conscientiousness,Inefficient,-0.9935689181038725,0.9935689181038725,0.9803247013792121,0,7.062140464761536,0.882767558095192,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Conscientiousness,Sloppy,-0.993777380512903,0.993777380512903,0.9803247013792121,0,7.062140464761536,0.882767558095192,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Neuroticism,Envious,0.7012668058192267,0.7012668058192267,0.9533891335344096,0,6.22605718480553,0.7782571481006912,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Neuroticism,Fretful,0.9850779793916519,0.9850779793916519,0.9533891335344096,0,6.22605718480553,0.7782571481006912,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Neuroticism,Jealous,0.7317355233765592,0.7317355233765592,0.9533891335344096,0,6.22605718480553,0.7782571481006912,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Neuroticism,Moody,0.984339672986633,0.984339672986633,0.9533891335344096,0,6.22605718480553,0.7782571481006912,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Neuroticism,Temperamental,0.9883055421886301,0.9883055421886301,0.9533891335344096,0,6.22605718480553,0.7782571481006912,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Neuroticism,Touchy,0.9560408390103688,0.9560408390103688,0.9533891335344096,0,6.22605718480553,0.7782571481006912,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Neuroticism,Relaxed,0.9519012030555809,0.9519012030555809,0.9533891335344096,0,6.22605718480553,0.7782571481006912,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Neuroticism,Unenvious,0.6801941836252472,0.6801941836252472,0.9533891335344096,0,6.22605718480553,0.7782571481006912,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Openness,Complex,-0.8775132650810559,0.8775132650810559,0.9575502088034613,0,6.142235018947216,0.767779377368402,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Openness,Creative,-0.9747776783358446,0.9747776783358446,0.9575502088034613,0,6.142235018947216,0.767779377368402,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Openness,Deep,-0.7192631958137489,0.7192631958137489,0.9575502088034613,0,6.142235018947216,0.767779377368402,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Openness,Imaginative,-0.9734699975643302,0.9734699975643302,0.9575502088034613,0,6.142235018947216,0.767779377368402,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Openness,Intellectual,-0.9357187891570692,0.9357187891570692,0.9575502088034613,0,6.142235018947216,0.767779377368402,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Openness,Philosophical,-0.9506196223009714,0.9506196223009714,0.9575502088034613,0,6.142235018947216,0.767779377368402,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Openness,Uncreative,-0.742059956235901,0.742059956235901,0.9575502088034613,0,6.142235018947216,0.767779377368402,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
STUDY_2,binary_elaborated,llama_3.3_70b,Original,Openness,Unintellectual,-0.7919155813772301,0.7919155813772301,0.9575502088034613,0,6.142235018947216,0.767779377368402,8,438,0,0,0,0,study_2_binary_elaborated_results_bfi_to_minimarker_binary_llama_temp1_0
