format,scenario_type,target_measure,model,predictor,standardized_coefficient,p_value,r_squared,adj_r_squared,std_error,t_statistic,n_valid
bfi_expanded,moral,Exam_Cheating,gpt-4,neuroticism,-0.019050131698328202,0.7466647500448678,0.00036290751772372065,-0.0031080546089510275,0.058914871863346666,-0.32335013377462785,290
bfi_expanded,moral,Honest_Feedback,gpt-4,openness,0.06663205732371302,0.2580299323065121,0.004439831063190458,0.0009830249210486253,0.058794609805165786,1.1333021435896768,290
bfi_expanded,moral,Honest_Feedback,gpt-4,conscientiousness,0.23503056503244898,5.301950700335747e-05,0.05523936649947203,0.051958947633150676,0.05727494099797292,4.103549666524619,290
bfi_expanded,moral,Honest_Feedback,gpt-4,extraversion,0.057690617639388785,0.3275758447606497,0.0033282073636140552,-0.00013245858304022917,0.058827425123441496,0.9806755525731872,290
bfi_expanded,moral,Honest_Feedback,gpt-4,agreeableness,-0.06940840128826647,0.2386773763304558,0.004817526169392905,0.0013620314685920398,0.058783456012731335,-1.1807472033157422,290
bfi_expanded,moral,Honest_Feedback,gpt-4,neuroticism,-0.16006441801595686,0.0063016002492806335,0.025620617914787203,0.02223735617143563,0.05816581249627155,-2.7518642162218065,290
bfi_expanded,moral,Workplace_Theft,gpt-4,openness,0.01284072327267471,0.8276362159005124,0.00016488417416515855,-0.0033067655335634605,0.058920706952043524,0.21793226756640874,290
bfi_expanded,moral,Workplace_Theft,gpt-4,conscientiousness,0.16428744176763743,0.005036140575459168,0.026990363522555016,0.023611857840341588,0.058124914470589574,2.8264547701100646,290
bfi_expanded,moral,Workplace_Theft,gpt-4,extraversion,-0.02683888641024791,0.6489957101146622,0.0007203258237423737,-0.0027493952671475697,0.05890433847255888,-0.4556351383650807,290
bfi_expanded,moral,Workplace_Theft,gpt-4,agreeableness,-0.09834982844963684,0.09459163585212209,0.009672688756073522,0.0062340522586986635,0.058639888279009754,-1.6771830802556513,290
bfi_expanded,moral,Workplace_Theft,gpt-4,neuroticism,-0.0922271743309047,0.11708413869016317,0.008505851685063459,0.005063163670080972,0.05867442385726855,-1.571846270791795,290
bfi_expanded,moral,ethic_sum,gpt-4o,openness,0.03745635366040332,0.5252152656590163,0.001402978429533075,-0.0020643723398088287,0.05888421494205299,0.6361017752765069,290
bfi_expanded,moral,ethic_sum,gpt-4o,conscientiousness,0.5717540143141164,1.4283714023745093e-26,0.3269026528843063,0.32456550931793227,0.048344012725196256,11.826780237796145,290
bfi_expanded,moral,ethic_sum,gpt-4o,extraversion,-0.031520239117621106,0.5929369141880845,0.0009935254740319754,-0.002475247006961112,0.058896285799640555,-0.5351821203946527,290
bfi_expanded,moral,ethic_sum,gpt-4o,agreeableness,0.017949223182292043,0.7608470560725348,0.00032217461284800297,-0.0031489289475241655,0.0589160721736612,0.30465749871079073,290
bfi_expanded,moral,ethic_sum,gpt-4o,neuroticism,-0.3062985513015244,1.0262663690810467e-07,0.0938188025294131,0.09067234003819569,0.056093337315739226,-5.460515739639904,290
bfi_expanded,moral,Confidential_Info,gpt-4o,openness,0.034398672498236665,0.559603187950508,0.0011832686696409134,-0.0022848449808117177,0.058890692392369035,0.5841105122189733,290
bfi_expanded,moral,Confidential_Info,gpt-4o,conscientiousness,0.3148389568596054,4.2942233700173124e-08,0.09912356875644457,0.09599552559240432,0.05592891170083791,5.629270216157067,290
bfi_expanded,moral,Confidential_Info,gpt-4o,extraversion,-0.19215996059825466,0.0010056653440286205,0.036925450457122144,0.03358144160454257,0.05782740572236864,-3.322991204565206,290
bfi_expanded,moral,Confidential_Info,gpt-4o,agreeableness,0.04233255664884509,0.4726919651273299,0.001792045352428051,-0.0016739544900983283,0.058872742780732505,0.7190518846133905,290
bfi_expanded,moral,Confidential_Info,gpt-4o,neuroticism,-0.14643198060716306,0.012547966405890405,0.021442324944536684,0.018044555239482896,0.058290391189746514,-2.512111818404145,290
bfi_expanded,moral,Underage_Drinking,gpt-4o,openness,0.0803960693907411,0.17212929885127526,0.00646352797348082,0.0030137485567219846,0.05873482286309156,1.3687973415386134,290
bfi_expanded,moral,Underage_Drinking,gpt-4o,conscientiousness,0.4153192644302821,1.6066262438225433e-13,0.17249009140691085,0.16961679311318478,0.05360315563216409,7.748037583464089,290
bfi_expanded,moral,Underage_Drinking,gpt-4o,extraversion,0.062127386079460376,0.2916811468768343,0.003859812101066229,0.0004009920041948556,0.0588117343467381,1.05637738402976,290
bfi_expanded,moral,Underage_Drinking,gpt-4o,agreeableness,0.16271128697622317,0.005478917396693253,0.026474962909458943,0.023094667641783362,0.058140306738746136,2.798596982079359,290
bfi_expanded,moral,Underage_Drinking,gpt-4o,neuroticism,-0.22846999152183062,8.638811897779955e-05,0.0521985370259852,0.04890755972399197,0.0573670402059675,-3.9826002997809264,290
bfi_expanded,moral,Exam_Cheating,gpt-4o,openness,-0.012185171891042472,0.836308615573589,0.00014847841401433026,-0.0033232282581592276,0.058921190349258544,-0.20680457775571415,290
bfi_expanded,moral,Exam_Cheating,gpt-4o,conscientiousness,0.43657191101504317,6.3321588381889136e-15,0.1905950334873271,0.18778459957582472,0.053013525741100624,8.235104247680233,290
bfi_expanded,moral,Exam_Cheating,gpt-4o,extraversion,-0.10592594594673528,0.07168182868610999,0.011220306024710691,0.007787043198407506,0.058594051117012595,-1.8077935204582574,290
bfi_expanded,moral,Exam_Cheating,gpt-4o,agreeableness,-0.02287890387171946,0.6980295193940231,0.0005234442423711627,-0.0029469604651206627,0.05891014095630537,-0.38836953197394525,290
bfi_expanded,moral,Exam_Cheating,gpt-4o,neuroticism,-0.1770744860660383,0.0024748685688986438,0.031355373615552073,0.02799202421838376,0.05799439108369195,-3.0533036515634997,290
bfi_expanded,moral,Honest_Feedback,gpt-4o,openness,0.07666277565217984,0.19298539370329393,0.005877181170696688,0.002425365827539272,0.05875215181725092,1.3048505166353748,290
bfi_expanded,moral,Honest_Feedback,gpt-4o,conscientiousness,0.5035009951700913,4.794523209332001e-20,0.2535132521372724,0.25092128426274896,0.05091137274247633,9.889754843518702,290
bfi_expanded,moral,Honest_Feedback,gpt-4o,extraversion,0.24004322745494164,3.6168082613151756e-05,0.05762075104698561,0.05434860087700977,0.057202711211757636,4.1963610180351445,290
bfi_expanded,moral,Honest_Feedback,gpt-4o,agreeableness,0.017295308197611624,0.7693093774720556,0.0002991276856501024,-0.003172055898774895,0.058916751305760455,0.29355502152272633,290
bfi_expanded,moral,Honest_Feedback,gpt-4o,neuroticism,-0.45130252307834867,5.872450872441229e-16,0.20367396733688448,0.20090894639013746,0.052583466477086865,-8.582593604303414,290
bfi_expanded,moral,Workplace_Theft,gpt-4o,openness,-0.0122624685787191,0.8352849932032386,0.00015036813564395235,-0.003321331974996289,0.058921134668640955,-0.20811664011021566,290
bfi_expanded,moral,Workplace_Theft,gpt-4o,conscientiousness,0.3961570739765906,2.454057159829132e-12,0.15694042726169344,0.15401313707857422,0.05410443773960803,7.322080970200664,290
bfi_expanded,moral,Workplace_Theft,gpt-4o,extraversion,-0.044467665398127056,0.45063322919612625,0.0019773732659599252,-0.0014879830768665947,0.058867277351908553,-0.7553885180097488,290
bfi_expanded,moral,Workplace_Theft,gpt-4o,agreeableness,-0.05687339809519581,0.334485955468134,0.0032345834108941096,-0.00022640761892933625,0.05883018808250816,-0.9667383353497359,290
bfi_expanded,moral,Workplace_Theft,gpt-4o,neuroticism,-0.1258198849440883,0.03220149635922564,0.015830643447343307,0.012413388737090969,0.058457289624582034,-2.152338669002872,290
bfi_expanded,moral,ethic_sum,llama,openness,-0.03898020338835028,0.5084883234220494,0.0015194562561972047,-0.0019474900762466163,0.05888078067114733,-0.662019133306962,290
bfi_expanded,moral,ethic_sum,llama,conscientiousness,0.5107791806564562,1.1301655435979707e-20,0.2608953713920804,0.2583290358760806,0.050659012189340234,10.082691283979187,290
bfi_expanded,moral,ethic_sum,llama,extraversion,0.06464154888341982,0.27255418319509994,0.004178529842047918,0.000720816403999347,0.0588023251075027,1.099302600113887,290
bfi_expanded,moral,ethic_sum,llama,agreeableness,0.11982986918991821,0.04143315806208909,0.014359197550073421,0.010936833652677724,0.05850097347391391,2.0483397467454347,290
bfi_expanded,moral,ethic_sum,llama,neuroticism,-0.27851984792168255,1.4484974992282037e-06,0.07757330568631748,0.07437043521995046,0.056593908385681756,-4.921375036048014,290
bfi_expanded,moral,Confidential_Info,llama,openness,0.0011420953500055366,0.9845497797141547,1.3043817889135667e-06,-0.0034709133113299817,0.058925526668149396,0.019382013442789735,290
bfi_expanded,moral,Confidential_Info,llama,conscientiousness,0.3177638294940687,3.16615832552953e-08,0.10097385133473546,0.09785223276298094,0.05587144683784726,5.687410072201956,290
bfi_expanded,moral,Confidential_Info,llama,extraversion,-0.03419523422296888,0.5619291196207032,0.001169314043563685,-0.0022988480604517747,0.05889110377650771,-0.5806519496177234,290
bfi_expanded,moral,Confidential_Info,llama,agreeableness,0.1527369720802861,0.00918512877157811,0.023328582640253503,0.01993736244108757,0.05823418411178942,2.622806078764393,290
bfi_expanded,moral,Confidential_Info,llama,neuroticism,-0.1956212946396215,0.0008100422013315393,0.038267690916481745,0.03492834262105282,0.05778709454046698,-3.3852073061508983,290
bfi_expanded,moral,Underage_Drinking,llama,openness,0.020527523186797913,0.7277665572907971,0.0004213792081850798,-0.0030493798917865522,0.05891314878676556,0.3484370401096144,290
bfi_expanded,moral,Underage_Drinking,llama,conscientiousness,0.28921211151328735,5.405400272451428e-07,0.08364364544597369,0.08046185254821658,0.05640738336208335,5.127203111990012,290
bfi_expanded,moral,Underage_Drinking,llama,extraversion,0.002025923867287858,0.9725970400635078,4.104367515855856e-06,-0.003468103603430306,0.05892544417266723,0.034381138669932844,290
bfi_expanded,moral,Underage_Drinking,llama,agreeableness,0.13834325710653275,0.018419743123365157,0.019138856786844793,0.0157330889284657,0.05835895696788122,2.370557396744979,290
bfi_expanded,moral,Underage_Drinking,llama,neuroticism,-0.23126821537239686,7.026948404532444e-05,0.05348498744153363,0.05019847698126112,0.05732809485995884,-4.0341165346125525,290
bfi_expanded,moral,Exam_Cheating,llama,openness,0.05745809248367714,0.3295325444982301,0.0033014323918627575,-0.00015932652344341491,0.05882821529934448,0.9767097674356507,290
bfi_expanded,moral,Exam_Cheating,llama,conscientiousness,0.48341183774409585,2.1740061103236697e-18,0.23368700487112382,0.23102619586025963,0.05158303026058235,9.371528491095637,290
bfi_expanded,moral,Exam_Cheating,llama,extraversion,0.21891869538507483,0.00017152985944548528,0.04792539518910299,0.04461958058906501,0.057496213788716846,3.807532374036702,290
bfi_expanded,moral,Exam_Cheating,llama,agreeableness,0.1012427923851876,0.0852360868809094,0.010250103009949996,0.006813471423178896,0.05862279067709935,1.7270210308281606,290
bfi_expanded,moral,Exam_Cheating,llama,neuroticism,-0.41671769766913924,1.3077140702990264e-13,0.17365363955066848,0.17078438135466378,0.05356545711561333,-7.779597526251182,290
bfi_expanded,moral,Honest_Feedback,llama,openness,0.10615292551146448,0.07107233416621334,0.011268443594642297,0.007835347912679147,0.058592624808614324,1.8117113861718959,290
bfi_expanded,moral,Honest_Feedback,llama,conscientiousness,0.4799789603915855,4.06993054265543e-18,0.2303798024185869,0.22770751006587364,0.051694219722452944,9.28496383093893,290
bfi_expanded,moral,Honest_Feedback,llama,extraversion,0.40218026116753863,1.0613842844986873e-12,0.16174896247278991,0.158838368592487,0.05394992011396135,7.45469613890051,290
bfi_expanded,moral,Honest_Feedback,llama,agreeableness,0.11536082566528812,0.04969307894473901,0.013308120098177056,0.009882106626295628,0.0585321575877853,1.970896519443562,290
bfi_expanded,moral,Honest_Feedback,llama,neuroticism,-0.4553849165481848,2.9762218994512254e-16,0.20737542221959826,0.2046232535467496,0.05246111581779983,-8.680427578585254,290
bfi_expanded,moral,Workplace_Theft,llama,openness,-0.16290927200520416,0.0054214427572476,0.02653943090526556,0.023159359484797637,0.05813838164644614,-2.8020950599536065,290
bfi_expanded,moral,Workplace_Theft,llama,conscientiousness,0.12698188999316676,0.030630294379158207,0.016124400386236415,0.012708165665355153,0.058448564746117815,2.172540772296739,290
bfi_expanded,moral,Workplace_Theft,llama,extraversion,-0.22986387668775568,7.79678682353607e-05,0.05283740180592389,0.04954864278441662,0.05734770284420473,-4.008249071671135,290
bfi_expanded,moral,Workplace_Theft,llama,agreeableness,-0.013129890662932738,0.8238173408267864,0.00017239402882018862,-0.003299229603024312,0.05892048567216988,-0.22284084241916605,290
bfi_expanded,moral,Workplace_Theft,llama,neuroticism,0.14934459545520828,0.010879055128109225,0.022303808191680097,0.018909029747901096,0.05826472726941125,2.5632076636118333,290
bfi_expanded,moral,ethic_sum,deepseek,openness,-0.05127251807438753,0.38433273291647874,0.0026288711096885686,-0.0008342230878473078,0.05884806026995114,-0.8712694664732762,290
bfi_expanded,moral,ethic_sum,deepseek,conscientiousness,0.3795845674835307,2.2600962266116812e-11,0.1440844438716592,0.14111251485732457,0.05451540162499511,6.962886747026965,290
bfi_expanded,moral,ethic_sum,deepseek,extraversion,0.04488697429960045,0.4463703266363577,0.0020148404617725824,-0.0014503857866241532,0.05886617236067435,0.7625257851755157,290
bfi_expanded,moral,ethic_sum,deepseek,agreeableness,0.07394755933427201,0.20927463688631676,0.005468241531495721,0.002015006259035501,0.0587642346368953,1.2583769667246516,290
bfi_expanded,moral,ethic_sum,deepseek,neuroticism,-0.2308024417301306,7.273978184408547e-05,0.05326976710858977,0.04998250935549453,0.05733461217358291,-4.0255341927031205,290
bfi_expanded,moral,Confidential_Info,deepseek,openness,0.0015887181859309256,0.9785091331725098,2.524025475292291e-06,-0.003469689432769707,0.05892549073401829,0.02696147568973477,290
bfi_expanded,moral,Confidential_Info,deepseek,conscientiousness,0.22668680944499323,9.840878356865944e-05,0.051386909576350615,0.0480931141234906,0.05739159740641391,3.9498257530580494,290
bfi_expanded,moral,Confidential_Info,deepseek,extraversion,-0.09256014358348993,0.11576213936752082,0.008567380180195872,0.005124905805821478,0.05867260326910949,-1.577570082563933,290
bfi_expanded,moral,Confidential_Info,deepseek,agreeableness,0.10224672720144758,0.08216902245928542,0.010454393223407465,0.007018470977655289,0.05861674032008312,1.7443263928208588,290
bfi_expanded,moral,Confidential_Info,deepseek,neuroticism,-0.0647332737948309,0.27187289769161616,0.0041903967361967,0.000732724502641724,0.05880197474196643,-1.1008690452810823,290
bfi_expanded,moral,Underage_Drinking,deepseek,openness,-0.011532924851289079,0.844956991619329,0.00013300835562601865,-0.0033387520320280473,0.05892164617230305,-0.19573324237350131,290
bfi_expanded,moral,Underage_Drinking,deepseek,conscientiousness,0.2624061266177259,5.9283973448131495e-06,0.06885697528651802,0.06562383978404052,0.056860667446639875,4.614897052764591,290
bfi_expanded,moral,Underage_Drinking,deepseek,extraversion,0.10286482652839456,0.08032540553535324,0.010581172536716532,0.007145690496913382,0.0586129852490305,1.75498357729691,290
bfi_expanded,moral,Underage_Drinking,deepseek,agreeableness,0.04616402202245447,0.4335288719435526,0.002131116929289467,-0.0013337055813729126,0.05886274297603019,0.7842655589674637,290
bfi_expanded,moral,Underage_Drinking,deepseek,neuroticism,-0.22218656179794552,0.00013609737655642223,0.04936686824359271,0.046066058758327366,0.05745267169823603,-3.867297294109428,290
bfi_expanded,moral,Exam_Cheating,deepseek,openness,-0.059875497575144154,0.3095573970769803,0.003585075209871058,0.0001253011654608338,0.05881984396791754,-1.0179472357628558,290
bfi_expanded,moral,Exam_Cheating,deepseek,conscientiousness,0.3035844364312895,1.3458924591401417e-07,0.09216351004330303,0.08901130000873103,0.05614454590226788,5.407193727414699,290
bfi_expanded,moral,Exam_Cheating,deepseek,extraversion,-0.004218536132203049,0.9429766394326011,1.7796047098839196e-05,-0.0034543643832933846,0.05892504077548029,-0.07159156916457245,290
bfi_expanded,moral,Exam_Cheating,deepseek,agreeableness,0.1448847494138587,0.013523131553039438,0.020991590612716826,0.017592255857899808,0.05830381423900974,2.484996072811299,290
bfi_expanded,moral,Exam_Cheating,deepseek,neuroticism,-0.18750088092598446,0.001337867369824932,0.03515658034802005,0.031806429585339524,0.05788048689049247,-3.239448923101295,290
bfi_expanded,moral,Honest_Feedback,deepseek,openness,0.0007930151860210486,0.9892717768095606,6.28873085384285e-07,-0.0034715911655498477,0.05892554657052507,0.01345791820652742,290
bfi_expanded,moral,Honest_Feedback,deepseek,conscientiousness,0.2226599477803582,0.00013157395056477537,0.04957745234555133,0.046277374055084364,0.05744630789238625,3.8759662012999243,290
bfi_expanded,moral,Honest_Feedback,deepseek,extraversion,0.20258307464792003,0.0005184762594171564,0.041039902133804707,0.03771017957176925,0.05770374824944562,3.5107437695759445,290
bfi_expanded,moral,Honest_Feedback,deepseek,agreeableness,-0.055094319380620475,0.3498498322320128,0.0030353840280137323,-0.00042629866633348,0.05883606627186403,-0.9364038568799952,290
bfi_expanded,moral,Honest_Feedback,deepseek,neuroticism,-0.2087456590154475,0.00034495831879269073,0.04357475015779366,0.04025382915139697,0.057627432759030116,-3.6223313970677866,290
bfi_expanded,moral,Workplace_Theft,deepseek,openness,-0.09318803873230024,0.11330097411224645,0.00868401056277257,0.005241941155004315,0.05866915209689116,-1.5883651868430226,290
bfi_expanded,moral,Workplace_Theft,deepseek,conscientiousness,0.23498174106372213,5.321523937488626e-05,0.05521641863333826,0.05193592008692616,0.05727563658670257,4.102647391932729,290
bfi_expanded,moral,Workplace_Theft,deepseek,extraversion,-0.04044802257042489,0.4926431456158993,0.0016360425298577175,-0.001830498989136009,0.05887734300215616,-0.6869879058391549,290
bfi_expanded,moral,Workplace_Theft,deepseek,agreeableness,0.02460815124829431,0.6764479981513772,0.0006055611078591427,-0.0028645584716275874,0.058907720881787654,0.41774067779122565,290
bfi_expanded,moral,Workplace_Theft,deepseek,neuroticism,-0.10494952975985207,0.0743524983353499,0.011014403796814065,0.007580426032219534,0.05860015157484135,-1.7909429743678305,290
bfi_expanded,risk,risk_sum,gpt-4,openness,-0.23049644323827742,7.440691638461877e-05,0.05312861034549643,0.0498408624647515,0.05733888628797041,-4.019897458082215,290
bfi_expanded,risk,risk_sum,gpt-4,conscientiousness,-0.07201025013996545,0.2214876525959972,0.005185476125220578,0.0017312590284330742,0.05877258797081706,-1.22523531166811,290
bfi_expanded,risk,risk_sum,gpt-4,extraversion,-0.7643215936289852,8.105452630955708e-57,0.5841874984875517,0.5827437050795223,0.03799728158736271,-20.11516513021254,290
bfi_expanded,risk,risk_sum,gpt-4,agreeableness,-0.17278757752004087,0.0031573018685993764,0.029855546945243727,0.026486989816581263,0.05803927229611299,-2.9770803575635596,290
bfi_expanded,risk,risk_sum,gpt-4,neuroticism,0.3539571214260379,5.517755449370465e-10,0.12528564380820695,0.12224844118254097,0.05511082131184343,6.422642831308554,290
bfi_expanded,risk,Investment,gpt-4,openness,-0.15223886194539007,0.00941818366857413,0.023176671086427847,0.019784923416588995,0.05823871281062786,-2.614049222557823,290
bfi_expanded,risk,Investment,gpt-4,conscientiousness,0.03864955905412467,0.512093975176364,0.0014937884150779679,-0.001973247041814119,0.05888153748750191,0.6563952081300247,290
bfi_expanded,risk,Investment,gpt-4,extraversion,-0.5911109679892502,1.031588521326935e-28,0.34941217647718814,0.347153190978845,0.04752878599694184,-12.436904406253598,290
bfi_expanded,risk,Investment,gpt-4,agreeableness,-0.009369638959383322,0.8737684872477461,8.77901342295484e-05,-0.0033841272611379036,0.05892297850047347,-0.15901502601923007,290
bfi_expanded,risk,Investment,gpt-4,neuroticism,0.2649457278081107,4.776208613247043e-06,0.07019623868376923,0.06696775340142114,0.05681976137179749,4.662915179710991,290
bfi_expanded,risk,Extreme_Sports,gpt-4,openness,-0.07299327425510489,0.21522851659112735,0.005328018086480202,0.0018742959270581228,0.0587683772059595,-1.2420501930705496,290
bfi_expanded,risk,Extreme_Sports,gpt-4,conscientiousness,0.10046402790182384,0.08767811474907175,0.01009302090225861,0.006655843891502422,0.05862744247155975,1.7136007246190053,290
bfi_expanded,risk,Extreme_Sports,gpt-4,extraversion,-0.4444921689431491,1.788516277713697e-15,0.19757328825178522,0.19478708439154824,0.05278450397831597,-8.42088369582383,290
bfi_expanded,risk,Extreme_Sports,gpt-4,agreeableness,0.041054415941973676,0.4861748018195159,0.0016854650683363337,-0.0017809048446209008,0.05887588566601072,0.6973044307964364,290
bfi_expanded,risk,Extreme_Sports,gpt-4,neuroticism,0.10822929057234142,0.06569073032596218,0.011713579337792268,0.008282029266048374,0.058579433863291674,1.8475646388956042,290
bfi_expanded,risk,Entrepreneurial_Venture,gpt-4,openness,-0.23881597382950634,3.974897809423526e-05,0.057033069356135724,0.053758878624733275,0.057220544661880875,-4.1736053936690425,290
bfi_expanded,risk,Entrepreneurial_Venture,gpt-4,conscientiousness,-0.06880319093716716,0.24280662296655384,0.004733879083136494,0.0012780939410639292,0.058785926394609486,-1.1704024271951634,290
bfi_expanded,risk,Entrepreneurial_Venture,gpt-4,extraversion,-0.727715717322954,4.4447169591416794e-49,0.529570165238862,0.527936728312608,0.04041580045296579,-18.005723236134813,290
bfi_expanded,risk,Entrepreneurial_Venture,gpt-4,agreeableness,-0.20398481867673957,0.00047307174463029496,0.04160980625058175,0.038282062522285054,0.0576865992089722,-3.5360867423956774,290
bfi_expanded,risk,Entrepreneurial_Venture,gpt-4,neuroticism,0.31863422965452687,2.8898247498615365e-08,0.1015277723075344,0.098408077072491,0.05585423202446947,5.704746410530445,290
bfi_expanded,risk,Confessing_Feelings,gpt-4,openness,-0.20166267730427404,0.0005504521430892998,0.040667835417527165,0.03733682095717128,0.05771494139610476,-3.4941156037955268,290
bfi_expanded,risk,Confessing_Feelings,gpt-4,conscientiousness,-0.1169948441917515,0.04652634799191479,0.013687793567452533,0.0102630984062283,0.05852089508221936,-1.9991977912740184,290
bfi_expanded,risk,Confessing_Feelings,gpt-4,extraversion,-0.6956379832760511,2.8846797360130778e-43,0.4839122037763717,0.4821202322617062,0.042331684524306086,-16.433033343537943,290
bfi_expanded,risk,Confessing_Feelings,gpt-4,agreeableness,-0.2176368259299187,0.0001876529067960522,0.047365788000850007,0.044058030320297314,0.05751310877141494,-3.7841255772647115,290
bfi_expanded,risk,Confessing_Feelings,gpt-4,neuroticism,0.3119724813029188,5.770565712550838e-08,0.09732682909030044,0.09419254724686388,0.05598465721460162,5.572463900369328,290
bfi_expanded,risk,Study_Overseas,gpt-4,openness,-0.25541847569914694,1.062232348193252e-05,0.0652385977284754,0.06199289841503253,0.05697103925191106,-4.483303781237922,290
bfi_expanded,risk,Study_Overseas,gpt-4,conscientiousness,-0.1888191727059976,0.001234888902183207,0.035652679981377444,0.03230425178686824,0.05786560458950644,-3.2630640264707225,290
