Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,likert,gpt_4,Original,Conscientiousness,Sloppy,-0.6863758487562209,0.6863758487562209,0.8863900968811858,0,3.9380536608540035,0.49225670760675044,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Neuroticism,Jealous,0.35626488289381786,0.35626488289381786,0.8033015119190897,0,2.7348574343969094,0.3906939191995585,7,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Neuroticism,Fretful,0.5564674701193598,0.5564674701193598,0.8033015119190897,0,2.7348574343969094,0.3906939191995585,7,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Neuroticism,Moody,0.72165647051835,0.72165647051835,0.8033015119190897,0,2.7348574343969094,0.3906939191995585,7,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Neuroticism,Temperamental,0.7964499079359406,0.7964499079359406,0.8033015119190897,0,2.7348574343969094,0.3906939191995585,7,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Neuroticism,Touchy,0.8887586260067138,0.8887586260067138,0.8033015119190897,0,2.7348574343969094,0.3906939191995585,7,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Neuroticism,Relaxed,0.4523118478420208,0.4523118478420208,0.8033015119190897,0,2.7348574343969094,0.3906939191995585,7,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Neuroticism,Unenvious,0.38558825451606743,0.38558825451606743,0.8033015119190897,0,2.7348574343969094,0.3906939191995585,7,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Openness,Complex,0.3379542202548444,0.3379542202548444,0.7808914468732344,0,2.6036193905054787,0.32545242381318484,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Openness,Creative,0.1083593454221785,0.1083593454221785,0.7808914468732344,0,2.6036193905054787,0.32545242381318484,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Openness,Deep,0.33338344594886543,0.33338344594886543,0.7808914468732344,0,2.6036193905054787,0.32545242381318484,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Openness,Imaginative,0.2536482575017998,0.2536482575017998,0.7808914468732344,0,2.6036193905054787,0.32545242381318484,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Openness,Intellectual,0.977452046420991,0.977452046420991,0.7808914468732344,0,2.6036193905054787,0.32545242381318484,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Openness,Philosophical,0.9599144920578584,0.9599144920578584,0.7808914468732344,0,2.6036193905054787,0.32545242381318484,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Openness,Uncreative,0.1998289470894742,0.1998289470894742,0.7808914468732344,0,2.6036193905054787,0.32545242381318484,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
STUDY_3,likert,gpt_4,Original,Openness,Unintellectual,0.6208080895095428,0.6208080895095428,0.7808914468732344,0,2.6036193905054787,0.32545242381318484,8,200,0,0,0,0,study_3_likert_results_bfi_to_minimarker_gpt_4_temp1
